hour_of_day,day_of_week,month,is_weekend,is_vacation,is_exam_period,outside_temperature,humidity,occupancy_count,energy_consumption_kwh,timestamp,hour,day,weekday,month_dt,lag_1,lag_2,lag_3,lag_4,lag_8,roll_mean_3,roll_mean_8
9,5,1970-01-01 00:00:00.000000007,False,1,0,28.868399974408135,34.895110196570705,10,75.7843828047201,2020-07-21 09:00:00,9,21,1,7,74.17025832892477,56.66668183567574,60.91628160263506,82.74875039348524,94.95375480572784,63.917740589078505,82.58560305925147
12,5,1970-01-01 00:00:00.000000007,False,1,0,30.927222645297903,43.778693911625744,10,94.89198567882072,2020-07-21 12:00:00,12,21,1,7,75.7843828047201,74.17025832892477,56.66668183567574,60.91628160263506,101.6488151780948,68.87377432310686,80.18943155912551
15,5,1970-01-01 00:00:00.000000007,False,1,0,28.425528011450332,37.50535755527362,13,84.39174515156277,2020-07-21 15:00:00,15,21,1,7,94.89198567882072,75.7843828047201,74.17025832892477,56.66668183567574,84.42199114777344,81.61554227082185,79.34482787171625
18,5,1970-01-01 00:00:00.000000007,False,1,0,26.66754013112538,42.56429522544056,5,102.03321333515852,2020-07-21 18:00:00,18,21,1,7,84.39174515156277,94.89198567882072,75.7843828047201,74.17025832892477,105.15829118169496,85.02270454503451,79.34104712218992
21,5,1970-01-01 00:00:00.000000007,False,1,0,20.193374579657025,53.60509899425877,14,80.55519781721188,2020-07-21 21:00:00,21,21,1,7,102.03321333515852,84.39174515156277,94.89198567882072,75.7843828047201,82.74875039348524,93.77231472184731,78.95041239137286
0,6,1970-01-01 00:00:00.000000007,False,1,0,22.20236048153207,43.868748691193105,7,54.58281770650528,2020-07-22 00:00:00,0,22,2,7,80.55519781721188,102.03321333515852,84.39174515156277,94.89198567882072,60.91628160263506,88.99338543464438,78.6762183193387
3,6,1970-01-01 00:00:00.000000007,False,1,0,23.928045915668,46.1518451489585,10,52.3658950339506,2020-07-22 03:00:00,3,22,2,7,54.58281770650528,80.55519781721188,102.03321333515852,84.39174515156277,56.66668183567574,79.05707628629189,77.88453533232247
6,6,1970-01-01 00:00:00.000000007,False,1,0,26.208932863318186,38.31855269726396,15,76.14333179417436,2020-07-22 06:00:00,6,22,2,7,52.3658950339506,54.58281770650528,80.55519781721188,102.03321333515852,74.17025832892477,62.501303519222574,77.34693698210684
9,6,1970-01-01 00:00:00.000000007,False,1,0,27.001787387583732,40.593833189970475,4,74.83550531007909,2020-07-22 09:00:00,9,22,2,7,76.14333179417436,52.3658950339506,54.58281770650528,80.55519781721188,75.7843828047201,61.0306815115434,77.59357116526303
12,6,1970-01-01 00:00:00.000000007,False,1,0,32.57341660151594,36.36808180351757,0,117.509146884864,2020-07-22 12:00:00,12,22,2,7,74.83550531007909,76.14333179417436,52.3658950339506,54.58281770650528,94.89198567882072,67.78157737940133,77.4749614784329
15,6,1970-01-01 00:00:00.000000007,False,1,0,28.028100453474316,42.62063935847687,1,75.63508697841834,2020-07-22 15:00:00,15,22,2,7,117.509146884864,74.83550531007909,76.14333179417436,52.3658950339506,84.39174515156277,89.49599466303914,80.30210662918832
18,6,1970-01-01 00:00:00.000000007,False,1,0,27.77500094309161,39.6737008866957,3,103.3142894032354,2020-07-22 18:00:00,18,22,2,7,75.63508697841834,117.509146884864,74.83550531007909,76.14333179417436,102.03321333515852,89.3265797244538,79.20752435754525
21,6,1970-01-01 00:00:00.000000007,False,1,0,23.249854631732617,40.64772917520581,7,79.87593837737037,2020-07-22 21:00:00,21,22,2,7,103.3142894032354,75.63508697841834,117.509146884864,74.83550531007909,80.55519781721188,98.81950775550588,79.36765886605487
0,0,1970-01-01 00:00:00.000000007,False,1,0,25.25168368294371,42.29413910066871,16,71.6189545588875,2020-07-23 00:00:00,0,23,3,7,79.87593837737037,103.3142894032354,75.63508697841834,117.509146884864,54.58281770650528,86.27510491967469,79.28275143607468
3,0,1970-01-01 00:00:00.000000007,False,1,0,22.97550087719159,40.82974539242679,17,54.27315790724562,2020-07-23 03:00:00,3,23,3,7,71.6189545588875,79.87593837737037,103.3142894032354,75.63508697841834,52.3658950339506,84.93639411316441,81.41226854262246
6,0,1970-01-01 00:00:00.000000007,False,1,0,27.287801709265533,36.85220715346125,17,68.55749058333151,2020-07-23 06:00:00,6,23,3,7,54.27315790724562,71.6189545588875,79.87593837737037,103.3142894032354,76.14333179417436,68.58935028116781,81.65067640178432
9,0,1970-01-01 00:00:00.000000007,False,1,0,28.372528167734963,36.93788921496496,7,80.17513601169013,2020-07-23 09:00:00,9,23,3,7,68.55749058333151,54.27315790724562,71.6189545588875,79.87593837737037,74.83550531007909,64.81653434982152,80.70244625042898
12,0,1970-01-01 00:00:00.000000007,False,1,0,26.89067831366615,44.8759118114332,13,79.49484331354321,2020-07-23 12:00:00,12,23,3,7,80.17513601169013,68.55749058333151,54.27315790724562,71.6189545588875,117.509146884864,67.66859483408906,81.36990008813035
15,0,1970-01-01 00:00:00.000000007,False,1,0,29.323471960533897,36.88113861845752,5,89.52981904452862,2020-07-23 15:00:00,15,23,3,7,79.49484331354321,80.17513601169013,68.55749058333151,54.27315790724562,75.63508697841834,76.07582330285494,76.61811214171526
18,0,1970-01-01 00:00:00.000000007,False,1,0,25.695435517895955,52.377432734415734,6,92.08922796131426,2020-07-23 18:00:00,18,23,3,7,89.52981904452862,79.49484331354321,80.17513601169013,68.55749058333151,103.3142894032354,83.0665994565873,78.35495364997904
21,0,1970-01-01 00:00:00.000000007,False,1,0,23.35398940132748,45.848167220141576,7,80.09662209703907,2020-07-23 21:00:00,21,23,3,7,92.08922796131426,89.52981904452862,79.49484331354321,80.17513601169013,79.87593837737037,87.03796343979535,76.9518209697389
0,1,1970-01-01 00:00:00.000000007,False,1,0,21.96416080125934,42.60183782969016,12,62.75411310817112,2020-07-24 00:00:00,0,24,4,7,80.09662209703907,92.08922796131426,89.52981904452862,79.49484331354321,71.6189545588875,87.23855636762731,76.9794064346975
3,1,1970-01-01 00:00:00.000000007,False,1,0,22.259602158812275,53.33489341380145,14,55.065682077075046,2020-07-24 03:00:00,3,24,4,7,62.75411310817112,80.09662209703907,92.08922796131426,89.52981904452862,54.27315790724562,78.31332105550814,75.87130125335794
6,1,1970-01-01 00:00:00.000000007,False,1,0,24.180693609422836,42.13590410670663,17,69.89956732092662,2020-07-24 06:00:00,6,24,4,7,55.065682077075046,62.75411310817112,80.09662209703907,92.08922796131426,68.55749058333151,65.97213909409506,75.97036677458662
9,1,1970-01-01 00:00:00.000000007,False,1,0,27.253674416671423,42.10428321042758,15,67.09010624390444,2020-07-24 09:00:00,9,24,4,7,69.89956732092662,55.065682077075046,62.75411310817112,80.09662209703907,80.17513601169013,62.57312083539091,76.13812636678601
12,1,1970-01-01 00:00:00.000000007,False,1,0,29.65801473075213,41.98395097728744,0,88.93728660574824,2020-07-24 12:00:00,12,24,4,7,67.09010624390444,69.89956732092662,55.065682077075046,62.75411310817112,79.49484331354321,64.01845188063535,74.50249764581281
15,1,1970-01-01 00:00:00.000000007,False,1,0,30.465895223555464,45.93029484865023,2,99.95440043153,2020-07-24 15:00:00,15,24,4,7,88.93728660574824,67.09010624390444,69.89956732092662,55.065682077075046,89.52981904452862,75.30898672352642,75.68280305733843
18,1,1970-01-01 00:00:00.000000007,False,1,0,26.310622013244576,39.34599471926561,24,95.96444111917016,2020-07-24 18:00:00,18,24,4,7,99.95440043153,88.93728660574824,67.09010624390444,69.89956732092662,92.08922796131426,85.32726442706088,76.9858757307136
21,1,1970-01-01 00:00:00.000000007,False,1,0,23.29501004382725,46.91451259476424,16,88.44694477624589,2020-07-24 21:00:00,21,24,4,7,95.96444111917016,99.95440043153,88.93728660574824,67.09010624390444,80.09662209703907,94.95204271881612,77.47027737544559
0,2,1970-01-01 00:00:00.000000007,True,1,0,24.532783024119524,38.09645507185988,17,65.51260744455533,2020-07-25 00:00:00,0,25,5,7,88.44694477624589,95.96444111917016,99.95440043153,88.93728660574824,62.75411310817112,94.78859544231534,78.51406771034644
3,2,1970-01-01 00:00:00.000000007,True,1,0,23.492742004009372,41.73564754157441,23,56.78609816148942,2020-07-25 03:00:00,3,25,5,7,65.51260744455533,88.44694477624589,95.96444111917016,99.95440043153,55.065682077075046,83.30799777999044,78.85887950239447
6,2,1970-01-01 00:00:00.000000007,True,1,0,23.496188183572652,50.27948041875334,20,68.80099026518941,2020-07-25 06:00:00,6,25,5,7,56.78609816148942,65.51260744455533,88.44694477624589,95.96444111917016,69.89956732092662,70.24855012743019,79.07393151294627
9,2,1970-01-01 00:00:00.000000007,True,1,0,30.312054938130306,40.07982858667264,6,90.55629500697314,2020-07-25 09:00:00,9,25,5,7,68.80099026518941,56.78609816148942,65.51260744455533,88.44694477624589,67.09010624390444,63.6998986237447,78.93660938097912
12,2,1970-01-01 00:00:00.000000007,True,1,0,30.36675291711167,38.88671981484899,15,90.844426906938,2020-07-25 12:00:00,12,25,5,7,90.55629500697314,68.80099026518941,56.78609816148942,65.51260744455533,88.93728660574824,72.04779447788398,81.86988297636269
15,2,1970-01-01 00:00:00.000000007,True,1,0,28.665780198623462,29.993861438051564,0,85.17671689288774,2020-07-25 15:00:00,15,25,5,7,90.844426906938,90.55629500697314,68.80099026518941,56.78609816148942,99.95440043153,83.40057072636684,82.10827551401141
18,2,1970-01-01 00:00:00.000000007,True,1,0,26.115095140466245,41.78401611975458,7,95.17507087380548,2020-07-25 18:00:00,18,25,5,7,85.17671689288774,90.844426906938,90.55629500697314,68.80099026518941,95.96444111917016,88.85914626893293,80.26106507168114
21,2,1970-01-01 00:00:00.000000007,True,1,0,22.032872377003297,55.93644532806957,13,80.0872704847088,2020-07-25 21:00:00,21,25,5,7,95.17507087380548,85.17671689288774,90.844426906938,90.55629500697314,88.44694477624589,90.39873822454372,80.16239379101056
0,3,1970-01-01 00:00:00.000000007,True,1,0,24.0404016830843,46.563636037378814,9,62.47147734837324,2020-07-26 00:00:00,0,26,6,7,80.0872704847088,95.17507087380548,85.17671689288774,90.844426906938,65.51260744455533,86.813019417134,79.11743450456842
3,3,1970-01-01 00:00:00.000000007,True,1,0,22.17425482545235,51.52350578235045,17,54.18915173871501,2020-07-26 03:00:00,3,26,6,7,62.47147734837324,80.0872704847088,95.17507087380548,85.17671689288774,56.78609816148942,79.24460623562915,78.73729324254566
6,3,1970-01-01 00:00:00.000000007,True,1,0,25.006602425629936,41.5065937662148,16,68.97351495543903,2020-07-26 06:00:00,6,26,6,7,54.18915173871501,62.47147734837324,80.0872704847088,95.17507087380548,68.80099026518941,65.582633190599,78.41267493969885
9,3,1970-01-01 00:00:00.000000007,True,1,0,28.086298689945338,37.99494917770068,0,75.71341571940731,2020-07-26 09:00:00,9,26,6,7,68.97351495543903,54.18915173871501,62.47147734837324,80.0872704847088,90.55629500697314,61.87804801417574,78.43424052598004
12,3,1970-01-01 00:00:00.000000007,True,1,0,30.65017402094662,35.26688049837261,5,92.51030322319508,2020-07-26 12:00:00,12,26,6,7,75.71341571940731,68.97351495543903,54.18915173871501,62.47147734837324,90.844426906938,66.2920274711871,76.57888061503434
15,3,1970-01-01 00:00:00.000000007,True,1,0,26.466533331240505,37.70484276346524,14,74.56319724971624,2020-07-26 15:00:00,15,26,6,7,92.51030322319508,75.71341571940731,68.97351495543903,54.18915173871501,85.17671689288774,79.06574463268045,76.78711515456646
18,3,1970-01-01 00:00:00.000000007,True,1,0,25.151549829206335,36.71284094548021,9,93.50462712518116,2020-07-26 18:00:00,18,26,6,7,74.56319724971624,92.51030322319508,75.71341571940731,68.97351495543903,95.17507087380548,80.92897206410619,75.46042519917003
21,3,1970-01-01 00:00:00.000000007,True,1,0,25.285961590776463,41.73162629558748,8,81.23385805698715,2020-07-26 21:00:00,21,26,6,7,93.50462712518116,74.56319724971624,92.51030322319508,75.71341571940731,80.0872704847088,86.85937586603082,75.25161973059198
0,4,1970-01-01 00:00:00.000000007,False,1,0,21.580638280093535,51.27393343694441,12,59.564953850237515,2020-07-27 00:00:00,0,27,0,7,81.23385805698715,93.50462712518116,74.56319724971624,92.51030322319508,62.47147734837324,83.10056081062817,75.39494317712678
3,4,1970-01-01 00:00:00.000000007,False,1,0,23.945652014156245,39.692907951140334,20,57.19566826400416,2020-07-27 03:00:00,3,27,0,7,59.564953850237515,81.23385805698715,93.50462712518116,74.56319724971624,54.18915173871501,78.10114634413524,75.03162773985981
6,4,1970-01-01 00:00:00.000000007,False,1,0,23.831740928372035,45.16774784200255,23,72.30371951350361,2020-07-27 06:00:00,6,27,0,7,57.19566826400416,59.564953850237515,81.23385805698715,93.50462712518116,68.97351495543903,65.99816005707625,75.40744230552096
9,4,1970-01-01 00:00:00.000000007,False,1,0,26.50648548699413,43.56158683481414,8,78.64582882496765,2020-07-27 09:00:00,9,27,0,7,72.30371951350361,57.19566826400416,59.564953850237515,81.23385805698715,75.71341571940731,63.02144720924841,75.82371787527903
12,4,1970-01-01 00:00:00.000000007,False,1,0,29.870294716414573,33.35387455841103,11,96.25438051238866,2020-07-27 12:00:00,12,27,0,7,78.64582882496765,72.30371951350361,57.19566826400416,59.564953850237515,92.51030322319508,69.38173886749179,76.19026951347406
15,4,1970-01-01 00:00:00.000000007,False,1,0,30.763765152402236,37.92946457871914,12,103.17775003090333,2020-07-27 15:00:00,15,27,0,7,96.25438051238866,78.64582882496765,72.30371951350361,57.19566826400416,74.56319724971624,82.4013096169533,76.65827917462327
18,4,1970-01-01 00:00:00.000000007,False,1,0,25.308377933976047,42.21765193587575,19,100.66143073895364,2020-07-27 18:00:00,18,27,0,7,103.17775003090333,96.25438051238866,78.64582882496765,72.30371951350361,93.50462712518116,92.6926531227532,80.23509827227166
21,4,1970-01-01 00:00:00.000000007,False,1,0,21.60126571967524,41.931205907115825,13,83.53584763993369,2020-07-27 21:00:00,21,27,0,7,100.66143073895364,103.17775003090333,96.25438051238866,78.64582882496765,81.23385805698715,100.03118709408186,81.12969872399322
0,5,1970-01-01 00:00:00.000000007,False,1,0,22.790042799416547,51.887757976273846,2,52.8489382120305,2020-07-28 00:00:00,0,28,1,7,83.53584763993369,100.66143073895364,103.17775003090333,96.25438051238866,59.564953850237515,95.79167613659688,81.41744742186152
3,5,1970-01-01 00:00:00.000000007,False,1,0,22.379272788253992,52.43427831593044,12,52.44022623849217,2020-07-28 03:00:00,3,28,1,7,52.8489382120305,83.53584763993369,100.66143073895364,103.17775003090333,57.19566826400416,79.01540553030593,80.57794546708566
6,5,1970-01-01 00:00:00.000000007,False,1,0,26.99205599950472,40.36864874887486,18,75.8240620820358,2020-07-28 06:00:00,6,28,1,7,52.44022623849217,52.8489382120305,83.53584763993369,100.66143073895364,72.30371951350361,62.94167069681876,79.98351521389665
9,5,1970-01-01 00:00:00.000000007,False,1,0,26.17370152519438,43.65189060149185,2,76.42335136104258,2020-07-28 09:00:00,9,28,1,7,75.8240620820358,52.44022623849217,52.8489382120305,83.53584763993369,78.64582882496765,60.3710755108528,80.42355803496318
12,5,1970-01-01 00:00:00.000000007,False,1,0,31.675665954682312,28.14855093854396,3,102.3834290781084,2020-07-28 12:00:00,12,28,1,7,76.42335136104258,75.8240620820358,52.44022623849217,52.8489382120305,96.25438051238866,68.22921322719016,80.14574835197254
15,5,1970-01-01 00:00:00.000000007,False,1,0,29.813481732706727,39.62829097171124,0,88.69987713805881,2020-07-28 15:00:00,15,28,1,7,102.3834290781084,76.42335136104258,75.8240620820358,52.44022623849217,103.17775003090333,84.87694750706224,80.9118794226875
18,5,1970-01-01 00:00:00.000000007,False,1,0,25.49845001589722,42.164605003271426,9,99.42210343257535,2020-07-28 18:00:00,18,28,1,7,88.69987713805881,102.3834290781084,76.42335136104258,75.8240620820358,100.66143073895364,89.16888585906992,79.10214531108194
21,5,1970-01-01 00:00:00.000000007,False,1,0,23.79497110555448,41.540910498112325,2,77.90723486047014,2020-07-28 21:00:00,21,28,1,7,99.42210343257535,88.69987713805881,102.3834290781084,76.42335136104258,83.53584763993369,96.83513654958084,78.94722939778465
0,6,1970-01-01 00:00:00.000000007,False,1,0,21.211077706279266,54.61418217050777,5,61.81641641853936,2020-07-29 00:00:00,0,29,2,7,77.90723486047014,99.42210343257535,88.69987713805881,102.3834290781084,52.8489382120305,88.67640514370142,78.24365280035173
3,6,1970-01-01 00:00:00.000000007,False,1,0,20.265580602569624,49.6453608699284,17,64.02656362735456,2020-07-29 03:00:00,3,29,2,7,61.81641641853936,77.90723486047014,99.42210343257535,88.69987713805881,52.44022623849217,79.71525157052827,79.36458757616533
6,6,1970-01-01 00:00:00.000000007,False,1,0,24.73963745612968,42.29913077765971,15,72.94293001647647,2020-07-29 06:00:00,6,29,2,7,64.02656362735456,61.81641641853936,77.90723486047014,99.42210343257535,75.8240620820358,67.91673830212135,80.81287974977313
9,6,1970-01-01 00:00:00.000000007,False,1,0,28.468305387316548,38.5815030813522,15,81.33629631874396,2020-07-29 09:00:00,9,29,2,7,72.94293001647647,64.02656362735456,61.81641641853936,77.90723486047014,76.42335136104258,66.26197002079012,80.45273824157822
12,6,1970-01-01 00:00:00.000000007,False,1,0,28.135091375738384,38.82170711658121,5,75.60017913339333,2020-07-29 12:00:00,12,29,2,7,81.33629631874396,72.94293001647647,64.02656362735456,61.81641641853936,102.3834290781084,72.76859665419164,81.06685636129089
15,6,1970-01-01 00:00:00.000000007,False,1,0,32.273490919838586,36.04043389902081,0,111.51468840522642,2020-07-29 15:00:00,15,29,2,7,75.60017913339333,81.33629631874396,72.94293001647647,64.02656362735456,88.69987713805881,76.6264684895379,77.7189501182015
18,6,1970-01-01 00:00:00.000000007,False,1,0,26.796406115138904,36.238933288563544,8,94.34509729522723,2020-07-29 18:00:00,18,29,2,7,111.51468840522642,75.60017913339333,81.33629631874396,72.94293001647647,99.42210343257535,89.4837212857879,80.57080152659745
21,6,1970-01-01 00:00:00.000000007,False,1,0,23.254485715948356,45.35163696573276,20,78.36560559346245,2020-07-29 21:00:00,21,29,2,7,94.34509729522723,111.51468840522642,75.60017913339333,81.33629631874396,77.90723486047014,93.81998827794898,79.93617575942893
0,0,1970-01-01 00:00:00.000000007,False,1,0,22.497364892113858,51.52455244401053,11,58.80866005117822,2020-07-30 00:00:00,0,30,3,7,78.36560559346245,94.34509729522723,111.51468840522642,75.60017913339333,61.81641641853936,94.741797097972,79.99347210105299
3,0,1970-01-01 00:00:00.000000007,False,1,0,22.55378692593547,52.781603280274595,18,60.77723293200151,2020-07-30 03:00:00,3,30,3,7,58.80866005117822,78.36560559346245,94.34509729522723,111.51468840522642,64.02656362735456,77.17312097995595,79.61750255513283
6,0,1970-01-01 00:00:00.000000007,False,1,0,28.35891583647244,39.01754091720386,23,80.44519116030766,2020-07-30 06:00:00,6,30,3,7,60.77723293200151,58.80866005117822,78.36560559346245,94.34509729522723,72.94293001647647,65.9838328588807,79.21133621821369
9,0,1970-01-01 00:00:00.000000007,False,1,0,28.44841376226411,24.88657766776021,6,80.17461215828008,2020-07-30 09:00:00,9,30,3,7,80.44519116030766,60.77723293200151,58.80866005117822,78.36560559346245,81.33629631874396,66.67702804782911,80.14911886119259
12,0,1970-01-01 00:00:00.000000007,False,1,0,30.0549638921208,38.99186159843587,1,103.57650223095308,2020-07-30 12:00:00,12,30,3,7,80.17461215828008,80.44519116030766,60.77723293200151,58.80866005117822,75.60017913339333,73.79901208352972,80.0039083411346
15,0,1970-01-01 00:00:00.000000007,False,1,0,29.162992136038195,37.0498708343422,4,84.70516698404653,2020-07-30 15:00:00,15,30,3,7,103.57650223095308,80.17461215828008,80.44519116030766,60.77723293200151,111.51468840522642,88.06543518318027,83.50094872832958
18,0,1970-01-01 00:00:00.000000007,False,1,0,25.674534323317815,52.9551009596485,19,90.56867919479508,2020-07-30 18:00:00,18,30,3,7,84.70516698404653,103.57650223095308,80.17461215828008,80.44519116030766,94.34509729522723,89.48542712442655,80.1497585506821
21,0,1970-01-01 00:00:00.000000007,False,1,0,23.776340026505306,42.10429305457448,14,90.27381646932209,2020-07-30 21:00:00,21,30,3,7,90.56867919479508,84.70516698404653,103.57650223095308,80.17461215828008,78.36560559346245,92.95011613659823,79.67770628812808
0,1,1970-01-01 00:00:00.000000008,False,1,0,20.68418996095689,54.53356636201782,7,56.02509403507244,2020-07-31 00:00:00,0,31,4,7,90.27381646932209,90.56867919479508,84.70516698404653,103.57650223095308,58.80866005117822,88.51588754938787,81.16623264761054
3,1,1970-01-01 00:00:00.000000008,False,1,0,21.28702372957503,46.210556213209586,17,47.44429000212806,2020-07-31 03:00:00,3,31,4,7,56.02509403507244,90.27381646932209,90.56867919479508,84.70516698404653,60.77723293200151,78.95586323306318,80.81828689559731
6,1,1970-01-01 00:00:00.000000008,False,1,0,24.787821668781167,40.2732299111591,19,75.35286233593362,2020-07-31 06:00:00,6,31,4,7,47.44429000212806,56.02509403507244,90.27381646932209,90.56867919479508,80.44519116030766,64.58106683550751,79.15166902936313
9,1,1970-01-01 00:00:00.000000008,False,1,0,26.25440888423764,42.52569305503614,8,63.93921287369189,2020-07-31 09:00:00,9,31,4,7,75.35286233593362,47.44429000212806,56.02509403507244,90.27381646932209,80.17461215828008,59.60741545771136,78.51512792631638
12,1,1970-01-01 00:00:00.000000008,False,1,0,28.788300535803906,45.59052478182392,11,87.63471680777947,2020-07-31 12:00:00,12,31,4,7,63.93921287369189,75.35286233593362,47.44429000212806,56.02509403507244,103.57650223095308,62.245455070584505,76.48570301574286
15,1,1970-01-01 00:00:00.000000008,False,1,0,29.316979331448017,31.899665509794374,14,96.01539798252252,2020-07-31 15:00:00,15,31,4,7,87.63471680777947,63.93921287369189,75.35286233593362,47.44429000212806,84.70516698404653,75.64226400580165,74.49297983784615
18,1,1970-01-01 00:00:00.000000008,False,1,0,23.869795025654593,48.44991423295926,19,84.75660461847552,2020-07-31 18:00:00,18,31,4,7,96.01539798252252,87.63471680777947,63.93921287369189,75.35286233593362,90.56867919479508,82.52977588799796,75.90675871265564
21,1,1970-01-01 00:00:00.000000008,False,1,0,23.27885544238633,50.49734045115278,15,91.08889504051592,2020-07-31 21:00:00,21,31,4,7,84.75660461847552,96.01539798252252,87.63471680777947,63.93921287369189,90.27381646932209,89.46890646959248,75.1802493906157
0,2,1970-01-01 00:00:00.000000008,True,1,0,21.39195553079884,42.47069621023699,21,66.72433018516467,2020-08-01 00:00:00,0,1,5,8,91.08889504051592,84.75660461847552,96.01539798252252,87.63471680777947,56.02509403507244,90.62029921383798,75.28213421201492
3,2,1970-01-01 00:00:00.000000008,True,1,0,21.53449110194393,55.15223559721405,22,54.40958232766937,2020-08-01 03:00:00,3,1,5,8,66.72433018516467,91.08889504051592,84.75660461847552,96.01539798252252,47.44429000212806,80.85660994805203,76.61953873077647
6,2,1970-01-01 00:00:00.000000008,True,1,0,24.740872617362385,45.15573992094449,23,76.01690435220344,2020-08-01 06:00:00,6,1,5,8,54.40958232766937,66.72433018516467,91.08889504051592,84.75660461847552,75.35286233593362,70.74093585111665,77.49020027146912
9,2,1970-01-01 00:00:00.000000008,True,1,0,28.60257601439825,42.862254410699826,0,86.42726672755867,2020-08-01 09:00:00,9,1,5,8,76.01690435220344,54.40958232766937,66.72433018516467,91.08889504051592,63.93921287369189,65.71693895501248,77.57320552350285
12,2,1970-01-01 00:00:00.000000008,True,1,0,31.21845069865729,33.63610528576654,0,100.326638800909,2020-08-01 12:00:00,12,1,5,8,86.42726672755867,76.01690435220344,54.40958232766937,66.72433018516467,87.63471680777947,72.28458446914381,80.38421225523619
15,2,1970-01-01 00:00:00.000000008,True,1,0,27.115857353398617,43.67204850470758,10,69.13825724961914,2020-08-01 15:00:00,15,1,5,8,100.326638800909,86.42726672755867,76.01690435220344,54.40958232766937,96.01539798252252,87.59026996022368,81.97070250437739
18,2,1970-01-01 00:00:00.000000008,True,1,0,27.02893573781124,50.0514350764022,21,100.1919315584788,2020-08-01 18:00:00,18,1,5,8,69.13825724961914,100.326638800909,86.42726672755867,76.01690435220344,84.75660461847552,85.29738759269559,78.61105991276447
21,2,1970-01-01 00:00:00.000000008,True,1,0,21.173334877070214,52.71379150463148,25,86.63703151098889,2020-08-01 21:00:00,21,1,5,8,100.1919315584788,69.13825724961914,100.326638800909,86.42726672755867,91.08889504051592,89.88560920300229,80.54047578026488
0,3,1970-01-01 00:00:00.000000008,True,1,0,20.137521836361024,57.87328775294547,24,59.055819206863085,2020-08-02 00:00:00,0,2,6,8,86.63703151098889,100.1919315584788,69.13825724961914,100.326638800909,66.72433018516467,85.32240677302893,79.983992839074
3,3,1970-01-01 00:00:00.000000008,True,1,0,21.12012610047023,58.33854847047024,22,45.492515088362815,2020-08-02 03:00:00,3,2,6,8,59.055819206863085,86.63703151098889,100.1919315584788,69.13825724961914,54.40958232766937,81.96159409211025,79.0254289667863
6,3,1970-01-01 00:00:00.000000008,True,1,0,26.93752696427729,52.8039541781811,16,76.18845582689983,2020-08-02 06:00:00,6,2,6,8,45.492515088362815,59.055819206863085,86.63703151098889,100.1919315584788,76.01690435220344,63.72845526873825,77.91079556187299
9,3,1970-01-01 00:00:00.000000008,True,1,0,28.748724926680534,38.154235437866696,0,88.67679821452133,2020-08-02 09:00:00,9,2,6,8,76.18845582689983,45.492515088362815,59.055819206863085,86.63703151098889,86.42726672755867,60.24559670737523,77.93223949621003
12,3,1970-01-01 00:00:00.000000008,True,1,0,29.127785944265117,37.75980865267678,0,85.6703691713444,2020-08-02 12:00:00,12,2,6,8,88.67679821452133,76.18845582689983,45.492515088362815,59.055819206863085,100.326638800909,70.11925637659463,78.21343093208037
15,3,1970-01-01 00:00:00.000000008,True,1,0,28.14952872163792,40.498015975028245,0,69.33606184254143,2020-08-02 15:00:00,15,2,6,8,85.6703691713444,88.67679821452133,76.18845582689983,45.492515088362815,69.13825724961914,83.51187440425518,76.38139722838478
18,3,1970-01-01 00:00:00.000000008,True,1,0,25.21510842997035,43.09060563648881,17,86.62779456597579,2020-08-02 18:00:00,18,2,6,8,69.33606184254143,85.6703691713444,88.67679821452133,76.18845582689983,100.1919315584788,81.22774307613571,76.40612280250006
21,3,1970-01-01 00:00:00.000000008,True,1,0,22.029656787218933,54.18104605687367,15,77.09723777964503,2020-08-02 21:00:00,21,2,6,8,86.62779456597579,69.33606184254143,85.6703691713444,88.67679821452133,86.63703151098889,80.54474185995385,74.71060567843719
0,4,1970-01-01 00:00:00.000000008,False,1,0,22.128404326826896,48.5424880074887,17,59.16278248714565,2020-08-03 00:00:00,0,3,0,8,77.09723777964503,86.62779456597579,69.33606184254143,85.6703691713444,59.055819206863085,77.68703139605405,73.51813146201921
3,4,1970-01-01 00:00:00.000000008,False,1,0,20.65084405969338,45.86281743227084,20,57.51851133831894,2020-08-03 03:00:00,3,3,0,8,59.16278248714565,77.09723777964503,86.62779456597579,69.33606184254143,45.492515088362815,74.2959382775888,73.53150187205453
6,4,1970-01-01 00:00:00.000000008,False,1,0,25.780951576127013,37.80491385081502,23,73.14330005576866,2020-08-03 06:00:00,6,3,0,8,57.51851133831894,59.16278248714565,77.09723777964503,86.62779456597579,76.18845582689983,64.59284386836985,75.03475140329904
9,4,1970-01-01 00:00:00.000000008,False,1,0,27.25498672394742,44.523264897549545,9,82.69822328799071,2020-08-03 09:00:00,9,3,0,8,73.14330005576866,57.51851133831894,59.16278248714565,77.09723777964503,88.67679821452133,63.27486462707773,74.65410693190765
12,4,1970-01-01 00:00:00.000000008,False,1,0,27.9290266356385,43.83967561943668,6,79.15015556735396,2020-08-03 12:00:00,12,3,0,8,82.69822328799071,73.14330005576866,57.51851133831894,59.16278248714565,85.6703691713444,71.12001156069276,73.90678506609133
