hour_of_day,day_of_week,month,is_weekend,is_vacation,is_exam_period,outside_temperature,humidity,occupancy_count,energy_consumption_kwh
6,1,1970-01-01 00:00:00.000000007,0,1,0,23.68115884862214,48.90973583582591,23,66.6518565483575
9,1,1970-01-01 00:00:00.000000007,0,1,0,27.501920312296047,44.56391010207624,8,78.67543969163825
12,1,1970-01-01 00:00:00.000000007,0,1,0,32.788314263665214,30.255045656818105,0,108.96752538247247
15,1,1970-01-01 00:00:00.000000007,0,1,0,27.54103684236973,41.35863877170832,5,84.07354434037578
18,1,1970-01-01 00:00:00.000000007,0,1,0,26.08138436064559,49.125513808015754,22,94.53999439918742
21,1,1970-01-01 00:00:00.000000007,0,1,0,21.33105129320736,55.17876797495957,23,79.93691417959866
0,2,1970-01-01 00:00:00.000000007,0,1,0,21.88940580387817,56.415489022517974,14,57.7212157695108
3,2,1970-01-01 00:00:00.000000007,0,1,0,25.804330256184297,32.659793808804075,16,58.56310981797501
6,2,1970-01-01 00:00:00.000000007,0,1,0,29.356579322271127,38.14375280372034,21,93.72453555330569
9,2,1970-01-01 00:00:00.000000007,0,1,0,27.65247507615504,41.39000365567461,10,82.8870526995355
12,2,1970-01-01 00:00:00.000000007,0,1,0,31.25540654283569,41.479635073313354,16,91.0085398846224
15,2,1970-01-01 00:00:00.000000007,0,1,0,28.5515047622405,39.49432960842675,15,87.55709918840235
18,2,1970-01-01 00:00:00.000000007,0,1,0,28.85352287659839,40.58778699889035,23,110.27829499603584
21,2,1970-01-01 00:00:00.000000007,0,1,0,24.15300205829155,43.11357480240007,24,88.64549331084224
0,3,1970-01-01 00:00:00.000000007,0,1,0,23.757750542874653,49.552282533085005,19,66.53151290065426
3,3,1970-01-01 00:00:00.000000007,0,1,0,23.29225506444843,50.37587545571615,19,51.4205684498149
6,3,1970-01-01 00:00:00.000000007,0,1,0,25.269213245325567,47.45449139324678,21,75.27507447018635
9,3,1970-01-01 00:00:00.000000007,0,1,0,31.192832387961474,20.0,17,99.73848814629164
12,3,1970-01-01 00:00:00.000000007,0,1,0,32.17728162372014,35.66518020011595,15,100.57166207587504
15,3,1970-01-01 00:00:00.000000007,0,1,0,28.964708273703092,44.36948853006187,16,88.89009764196317
18,3,1970-01-01 00:00:00.000000007,0,1,0,24.877291621311823,46.63533375129204,7,85.923036279416
21,3,1970-01-01 00:00:00.000000007,0,1,0,25.093804860973695,34.56801049891601,17,84.67942150725386
0,4,1970-01-01 00:00:00.000000007,0,1,0,23.647298222377614,51.01100284791123,11,57.62085144569138
3,4,1970-01-01 00:00:00.000000007,0,1,0,24.46098218847695,50.26159564138011,22,58.73371992993143
6,4,1970-01-01 00:00:00.000000007,0,1,0,26.061978523036657,46.189795786560595,17,73.64910201002479
9,4,1970-01-01 00:00:00.000000007,0,1,0,30.643160767356168,27.8491690491122,10,94.95375480572784
12,4,1970-01-01 00:00:00.000000007,0,1,0,31.73636621582895,34.249809891469354,0,101.6488151780948
15,4,1970-01-01 00:00:00.000000007,0,1,0,27.7251958611154,42.65416304546507,3,84.42199114777344
18,4,1970-01-01 00:00:00.000000007,0,1,0,27.31092221551114,38.95378642039487,14,105.15829118169496
21,4,1970-01-01 00:00:00.000000007,0,1,0,23.325075272789075,50.94408084654309,16,82.74875039348524
0,5,1970-01-01 00:00:00.000000007,1,1,0,22.452592908599968,47.8835610503867,17,60.91628160263506
3,5,1970-01-01 00:00:00.000000007,1,1,0,22.893687404889995,49.8204133068291,14,56.66668183567574
6,5,1970-01-01 00:00:00.000000007,1,1,0,25.622010671269702,36.69971675938784,19,74.17025832892477
9,5,1970-01-01 00:00:00.000000007,1,1,0,28.868399974408135,34.895110196570705,10,75.7843828047201
12,5,1970-01-01 00:00:00.000000007,1,1,0,30.927222645297903,43.778693911625744,10,94.89198567882072
15,5,1970-01-01 00:00:00.000000007,1,1,0,28.425528011450332,37.50535755527362,13,84.39174515156277
18,5,1970-01-01 00:00:00.000000007,1,1,0,26.66754013112538,42.56429522544056,5,102.03321333515852
21,5,1970-01-01 00:00:00.000000007,1,1,0,20.193374579657025,53.60509899425877,14,80.55519781721188
0,6,1970-01-01 00:00:00.000000007,1,1,0,22.20236048153207,43.868748691193105,7,54.58281770650528
3,6,1970-01-01 00:00:00.000000007,1,1,0,23.928045915668,46.1518451489585,10,52.3658950339506
6,6,1970-01-01 00:00:00.000000007,1,1,0,26.208932863318186,38.31855269726396,15,76.14333179417436
9,6,1970-01-01 00:00:00.000000007,1,1,0,27.001787387583732,40.593833189970475,4,74.83550531007909
12,6,1970-01-01 00:00:00.000000007,1,1,0,32.57341660151594,36.36808180351757,0,117.509146884864
15,6,1970-01-01 00:00:00.000000007,1,1,0,28.028100453474316,42.62063935847687,1,75.63508697841834
18,6,1970-01-01 00:00:00.000000007,1,1,0,27.77500094309161,39.6737008866957,3,103.3142894032354
21,6,1970-01-01 00:00:00.000000007,1,1,0,23.249854631732617,40.64772917520581,7,79.87593837737037
0,0,1970-01-01 00:00:00.000000007,0,1,0,25.25168368294371,42.29413910066871,16,71.6189545588875
3,0,1970-01-01 00:00:00.000000007,0,1,0,22.97550087719159,40.82974539242679,17,54.27315790724562
6,0,1970-01-01 00:00:00.000000007,0,1,0,27.287801709265533,36.85220715346125,17,68.55749058333151
9,0,1970-01-01 00:00:00.000000007,0,1,0,28.372528167734963,36.93788921496496,7,80.17513601169013
12,0,1970-01-01 00:00:00.000000007,0,1,0,26.89067831366615,44.8759118114332,13,79.49484331354321
15,0,1970-01-01 00:00:00.000000007,0,1,0,29.323471960533897,36.88113861845752,5,89.52981904452862
18,0,1970-01-01 00:00:00.000000007,0,1,0,25.695435517895955,52.377432734415734,6,92.08922796131426
21,0,1970-01-01 00:00:00.000000007,0,1,0,23.35398940132748,45.848167220141576,7,80.09662209703907
0,1,1970-01-01 00:00:00.000000007,0,1,0,21.96416080125934,42.60183782969016,12,62.75411310817112
3,1,1970-01-01 00:00:00.000000007,0,1,0,22.259602158812275,53.33489341380145,14,55.065682077075046
6,1,1970-01-01 00:00:00.000000007,0,1,0,24.180693609422836,42.13590410670663,17,69.89956732092662
9,1,1970-01-01 00:00:00.000000007,0,1,0,27.253674416671423,42.10428321042758,15,67.09010624390444
12,1,1970-01-01 00:00:00.000000007,0,1,0,29.65801473075213,41.98395097728744,0,88.93728660574824
15,1,1970-01-01 00:00:00.000000007,0,1,0,30.465895223555464,45.93029484865023,2,99.95440043153
18,1,1970-01-01 00:00:00.000000007,0,1,0,26.310622013244576,39.34599471926561,24,95.96444111917016
21,1,1970-01-01 00:00:00.000000007,0,1,0,23.29501004382725,46.91451259476424,16,88.44694477624589
0,2,1970-01-01 00:00:00.000000007,0,1,0,24.532783024119524,38.09645507185988,17,65.51260744455533
3,2,1970-01-01 00:00:00.000000007,0,1,0,23.492742004009372,41.73564754157441,23,56.78609816148942
6,2,1970-01-01 00:00:00.000000007,0,1,0,23.496188183572652,50.27948041875334,20,68.80099026518941
9,2,1970-01-01 00:00:00.000000007,0,1,0,30.312054938130306,40.07982858667264,6,90.55629500697314
12,2,1970-01-01 00:00:00.000000007,0,1,0,30.36675291711167,38.88671981484899,15,90.844426906938
15,2,1970-01-01 00:00:00.000000007,0,1,0,28.665780198623462,29.993861438051564,0,85.17671689288774
18,2,1970-01-01 00:00:00.000000007,0,1,0,26.115095140466245,41.78401611975458,7,95.17507087380548
21,2,1970-01-01 00:00:00.000000007,0,1,0,22.032872377003297,55.93644532806957,13,80.0872704847088
0,3,1970-01-01 00:00:00.000000007,0,1,0,24.0404016830843,46.563636037378814,9,62.47147734837324
3,3,1970-01-01 00:00:00.000000007,0,1,0,22.17425482545235,51.52350578235045,17,54.18915173871501
6,3,1970-01-01 00:00:00.000000007,0,1,0,25.006602425629936,41.5065937662148,16,68.97351495543903
9,3,1970-01-01 00:00:00.000000007,0,1,0,28.086298689945338,37.99494917770068,0,75.71341571940731
12,3,1970-01-01 00:00:00.000000007,0,1,0,30.65017402094662,35.26688049837261,5,92.51030322319508
15,3,1970-01-01 00:00:00.000000007,0,1,0,26.466533331240505,37.70484276346524,14,74.56319724971624
18,3,1970-01-01 00:00:00.000000007,0,1,0,25.151549829206335,36.71284094548021,9,93.50462712518116
21,3,1970-01-01 00:00:00.000000007,0,1,0,25.285961590776463,41.73162629558748,8,81.23385805698715
0,4,1970-01-01 00:00:00.000000007,0,1,0,21.580638280093535,51.27393343694441,12,59.564953850237515
3,4,1970-01-01 00:00:00.000000007,0,1,0,23.945652014156245,39.692907951140334,20,57.19566826400416
6,4,1970-01-01 00:00:00.000000007,0,1,0,23.831740928372035,45.16774784200255,23,72.30371951350361
9,4,1970-01-01 00:00:00.000000007,0,1,0,26.50648548699413,43.56158683481414,8,78.64582882496765
12,4,1970-01-01 00:00:00.000000007,0,1,0,29.870294716414573,33.35387455841103,11,96.25438051238866
15,4,1970-01-01 00:00:00.000000007,0,1,0,30.763765152402236,37.92946457871914,12,103.17775003090333
18,4,1970-01-01 00:00:00.000000007,0,1,0,25.308377933976047,42.21765193587575,19,100.66143073895364
21,4,1970-01-01 00:00:00.000000007,0,1,0,21.60126571967524,41.931205907115825,13,83.53584763993369
0,5,1970-01-01 00:00:00.000000007,1,1,0,22.790042799416547,51.887757976273846,2,52.8489382120305
3,5,1970-01-01 00:00:00.000000007,1,1,0,22.379272788253992,52.43427831593044,12,52.44022623849217
6,5,1970-01-01 00:00:00.000000007,1,1,0,26.99205599950472,40.36864874887486,18,75.8240620820358
9,5,1970-01-01 00:00:00.000000007,1,1,0,26.17370152519438,43.65189060149185,2,76.42335136104258
12,5,1970-01-01 00:00:00.000000007,1,1,0,31.675665954682312,28.14855093854396,3,102.3834290781084
15,5,1970-01-01 00:00:00.000000007,1,1,0,29.813481732706727,39.62829097171124,0,88.69987713805881
18,5,1970-01-01 00:00:00.000000007,1,1,0,25.49845001589722,42.164605003271426,9,99.42210343257535
21,5,1970-01-01 00:00:00.000000007,1,1,0,23.79497110555448,41.540910498112325,2,77.90723486047014
0,6,1970-01-01 00:00:00.000000007,1,1,0,21.211077706279266,54.61418217050777,5,61.81641641853936
3,6,1970-01-01 00:00:00.000000007,1,1,0,20.265580602569624,49.6453608699284,17,64.02656362735456
6,6,1970-01-01 00:00:00.000000007,1,1,0,24.73963745612968,42.29913077765971,15,72.94293001647647
9,6,1970-01-01 00:00:00.000000007,1,1,0,28.468305387316548,38.5815030813522,15,81.33629631874396
12,6,1970-01-01 00:00:00.000000007,1,1,0,28.135091375738384,38.82170711658121,5,75.60017913339333
15,6,1970-01-01 00:00:00.000000007,1,1,0,32.273490919838586,36.04043389902081,0,111.51468840522642
18,6,1970-01-01 00:00:00.000000007,1,1,0,26.796406115138904,36.238933288563544,8,94.34509729522723
21,6,1970-01-01 00:00:00.000000007,1,1,0,23.254485715948356,45.35163696573276,20,78.36560559346245
0,0,1970-01-01 00:00:00.000000007,0,1,0,22.497364892113858,51.52455244401053,11,58.80866005117822
3,0,1970-01-01 00:00:00.000000007,0,1,0,22.55378692593547,52.781603280274595,18,60.77723293200151
6,0,1970-01-01 00:00:00.000000007,0,1,0,28.35891583647244,39.01754091720386,23,80.44519116030766
9,0,1970-01-01 00:00:00.000000007,0,1,0,28.44841376226411,24.88657766776021,6,80.17461215828008
12,0,1970-01-01 00:00:00.000000007,0,1,0,30.0549638921208,38.99186159843587,1,103.57650223095308
15,0,1970-01-01 00:00:00.000000007,0,1,0,29.162992136038195,37.0498708343422,4,84.70516698404653
18,0,1970-01-01 00:00:00.000000007,0,1,0,25.674534323317815,52.9551009596485,19,90.56867919479508
21,0,1970-01-01 00:00:00.000000007,0,1,0,23.776340026505306,42.10429305457448,14,90.27381646932209
0,1,1970-01-01 00:00:00.000000008,0,1,0,20.68418996095689,54.53356636201782,7,56.02509403507244
3,1,1970-01-01 00:00:00.000000008,0,1,0,21.28702372957503,46.210556213209586,17,47.44429000212806
6,1,1970-01-01 00:00:00.000000008,0,1,0,24.787821668781167,40.2732299111591,19,75.35286233593362
9,1,1970-01-01 00:00:00.000000008,0,1,0,26.25440888423764,42.52569305503614,8,63.93921287369189
12,1,1970-01-01 00:00:00.000000008,0,1,0,28.788300535803906,45.59052478182392,11,87.63471680777947
15,1,1970-01-01 00:00:00.000000008,0,1,0,29.316979331448017,31.899665509794374,14,96.01539798252252
18,1,1970-01-01 00:00:00.000000008,0,1,0,23.869795025654593,48.44991423295926,19,84.75660461847552
21,1,1970-01-01 00:00:00.000000008,0,1,0,23.27885544238633,50.49734045115278,15,91.08889504051592
0,2,1970-01-01 00:00:00.000000008,0,1,0,21.39195553079884,42.47069621023699,21,66.72433018516467
3,2,1970-01-01 00:00:00.000000008,0,1,0,21.53449110194393,55.15223559721405,22,54.40958232766937
6,2,1970-01-01 00:00:00.000000008,0,1,0,24.740872617362385,45.15573992094449,23,76.01690435220344
9,2,1970-01-01 00:00:00.000000008,0,1,0,28.60257601439825,42.862254410699826,0,86.42726672755867
12,2,1970-01-01 00:00:00.000000008,0,1,0,31.21845069865729,33.63610528576654,0,100.326638800909
15,2,1970-01-01 00:00:00.000000008,0,1,0,27.115857353398617,43.67204850470758,10,69.13825724961914
18,2,1970-01-01 00:00:00.000000008,0,1,0,27.02893573781124,50.0514350764022,21,100.1919315584788
21,2,1970-01-01 00:00:00.000000008,0,1,0,21.173334877070214,52.71379150463148,25,86.63703151098889
0,3,1970-01-01 00:00:00.000000008,0,1,0,20.137521836361024,57.87328775294547,24,59.055819206863085
3,3,1970-01-01 00:00:00.000000008,0,1,0,21.12012610047023,58.33854847047024,22,45.492515088362815
6,3,1970-01-01 00:00:00.000000008,0,1,0,26.93752696427729,52.8039541781811,16,76.18845582689983
9,3,1970-01-01 00:00:00.000000008,0,1,0,28.748724926680534,38.154235437866696,0,88.67679821452133
12,3,1970-01-01 00:00:00.000000008,0,1,0,29.127785944265117,37.75980865267678,0,85.6703691713444
15,3,1970-01-01 00:00:00.000000008,0,1,0,28.14952872163792,40.498015975028245,0,69.33606184254143
18,3,1970-01-01 00:00:00.000000008,0,1,0,25.21510842997035,43.09060563648881,17,86.62779456597579
21,3,1970-01-01 00:00:00.000000008,0,1,0,22.029656787218933,54.18104605687367,15,77.09723777964503
0,4,1970-01-01 00:00:00.000000008,0,1,0,22.128404326826896,48.5424880074887,17,59.16278248714565
3,4,1970-01-01 00:00:00.000000008,0,1,0,20.65084405969338,45.86281743227084,20,57.51851133831894
6,4,1970-01-01 00:00:00.000000008,0,1,0,25.780951576127013,37.80491385081502,23,73.14330005576866
9,4,1970-01-01 00:00:00.000000008,0,1,0,27.25498672394742,44.523264897549545,9,82.69822328799071
12,4,1970-01-01 00:00:00.000000008,0,1,0,27.9290266356385,43.83967561943668,6,79.15015556735396
15,4,1970-01-01 00:00:00.000000008,0,1,0,26.215873191081677,42.44377272277491,6,75.24884022653043
18,4,1970-01-01 00:00:00.000000008,0,1,0,21.980616349316165,49.55253279992396,21,91.79812537469772
21,4,1970-01-01 00:00:00.000000008,0,1,0,21.192315055249576,57.71751409842814,13,83.6068680619063
0,5,1970-01-01 00:00:00.000000008,1,1,0,21.84361821410186,54.62821793816839,9,52.14269703602736
3,5,1970-01-01 00:00:00.000000008,1,1,0,21.37376996655888,64.2753226441836,11,59.02767108822477
6,5,1970-01-01 00:00:00.000000008,1,1,0,28.28207324538486,41.93725968675244,13,97.243138277734
9,5,1970-01-01 00:00:00.000000008,1,1,0,28.1050128618473,46.86820789207701,0,68.1739206247377
12,5,1970-01-01 00:00:00.000000008,1,1,0,27.054152777906772,39.49791114487579,2,84.1583279852184
15,5,1970-01-01 00:00:00.000000008,1,1,0,27.72705998083522,37.17397341296249,0,82.22938903560487
18,5,1970-01-01 00:00:00.000000008,1,1,0,23.873144126791665,42.31693222250435,7,88.01092112835632
21,5,1970-01-01 00:00:00.000000008,1,1,0,24.17928711499172,44.44298660415595,13,87.584438507011
0,6,1970-01-01 00:00:00.000000008,1,1,0,21.65619620918621,48.81773135015782,20,55.41222711445483
3,6,1970-01-01 00:00:00.000000008,1,1,0,22.252707879785515,41.62771393266498,16,64.71321898428914
6,6,1970-01-01 00:00:00.000000008,1,1,0,28.02378602712808,39.726920937954375,14,79.31891415021097
9,6,1970-01-01 00:00:00.000000008,1,1,0,26.65894279430298,44.34945011686248,3,71.20070678552295
12,6,1970-01-01 00:00:00.000000008,1,1,0,27.602042565130517,42.20894757922476,4,79.95956285951175
15,6,1970-01-01 00:00:00.000000008,1,1,0,29.31060650487679,31.39260435984845,0,80.97052587071832
18,6,1970-01-01 00:00:00.000000008,1,1,0,26.826221255976996,41.89694713898929,21,103.62926985208244
21,6,1970-01-01 00:00:00.000000008,1,1,0,19.888741782629744,57.68222652282431,11,80.99688424710344
0,0,1970-01-01 00:00:00.000000008,0,1,0,20.57170739276646,46.65114753155199,14,58.5463923645919
3,0,1970-01-01 00:00:00.000000008,0,1,0,17.792091893941127,52.6438908055349,19,52.75435254480833
6,0,1970-01-01 00:00:00.000000008,0,1,0,26.575137953683555,44.249759363598955,19,79.08781047201873
9,0,1970-01-01 00:00:00.000000008,0,1,0,28.44649151855984,37.03799655651007,7,70.57418190859259
12,0,1970-01-01 00:00:00.000000008,0,1,0,27.90735805200977,44.13751758731861,12,86.13833614552709
15,0,1970-01-01 00:00:00.000000008,0,1,0,28.22932663841505,39.96272958914589,13,75.71786836841166
18,0,1970-01-01 00:00:00.000000008,0,1,0,23.87926728676595,49.098568751072115,18,87.16931058749832
21,0,1970-01-01 00:00:00.000000008,0,1,0,20.038081272450583,51.9845991585704,7,79.58159700740158
0,1,1970-01-01 00:00:00.000000008,0,1,0,22.12075947572778,45.85126698202771,14,54.67593488329369
3,1,1970-01-01 00:00:00.000000008,0,1,0,20.627348190543927,61.35381102883009,16,58.99799845300515
6,1,1970-01-01 00:00:00.000000008,0,1,0,22.83440187357774,41.52696676158362,23,64.19696324047642
9,1,1970-01-01 00:00:00.000000008,0,1,0,27.365702664321756,41.62857444961042,3,78.03825378344212
12,1,1970-01-01 00:00:00.000000008,0,1,0,28.420637221299867,40.57107718278307,1,85.80732533645755
15,1,1970-01-01 00:00:00.000000008,0,1,0,24.977214302945335,47.77862311494856,9,58.13286189682561
18,1,1970-01-01 00:00:00.000000008,0,1,0,23.758834726529862,43.536184262741344,9,100.755005918309
21,1,1970-01-01 00:00:00.000000008,0,1,0,20.663799106858526,51.33423462532215,8,80.78056895025318
0,2,1970-01-01 00:00:00.000000008,0,1,0,18.44432638077217,46.3799171493914,12,61.178977340838536
3,2,1970-01-01 00:00:00.000000008,0,1,0,21.967921096601604,37.62536512213388,23,47.90259928821598
6,2,1970-01-01 00:00:00.000000008,0,1,0,22.593530564634253,55.49587904191671,20,64.9134427287934
9,2,1970-01-01 00:00:00.000000008,0,1,0,28.301900492210773,37.64927852928805,15,80.35517477217346
12,2,1970-01-01 00:00:00.000000008,0,1,0,30.387429560883533,34.689401546584314,10,99.0507955818298
15,2,1970-01-01 00:00:00.000000008,0,1,0,27.146101908804265,36.108806254379736,0,75.39369604837911
18,2,1970-01-01 00:00:00.000000008,0,1,0,25.438775413993618,46.79057339634441,19,98.11490973566406
21,2,1970-01-01 00:00:00.000000008,0,1,0,24.778767132401867,35.90721732782758,23,96.24140534353872
0,3,1970-01-01 00:00:00.000000008,0,1,0,20.892345641764805,59.22000667515774,19,55.72479389037176
3,3,1970-01-01 00:00:00.000000008,0,1,0,20.017673507166364,53.60855527588612,21,58.852426977837375
6,3,1970-01-01 00:00:00.000000008,0,1,0,23.635934240674445,47.24091317213421,22,62.544910136739766
9,3,1970-01-01 00:00:00.000000008,0,1,0,27.297837956017652,41.08593710493211,5,65.62295272632058
12,3,1970-01-01 00:00:00.000000008,0,1,0,27.71939682982151,41.26146035870037,15,84.45396352767328
15,3,1970-01-01 00:00:00.000000008,0,1,0,29.137375772466097,43.59571084272864,4,92.30426857852274
18,3,1970-01-01 00:00:00.000000008,0,1,0,22.88858139853883,50.13543279513661,15,80.76223051655653
21,3,1970-01-01 00:00:00.000000008,0,1,0,20.195212580234617,51.27374546597736,24,90.04237119820958
0,4,1970-01-01 00:00:00.000000008,0,1,0,21.04524729160053,55.23070292430178,21,53.65127560957397
3,4,1970-01-01 00:00:00.000000008,0,1,0,20.68819890273754,49.398272340906665,15,58.128305451603374
6,4,1970-01-01 00:00:00.000000008,0,1,0,23.598187844220657,44.67633898477596,16,59.6522363839392
9,4,1970-01-01 00:00:00.000000008,0,1,0,27.39091251752659,42.32469712002595,3,76.01870367973287
12,4,1970-01-01 00:00:00.000000008,0,1,0,25.768104200234394,47.37451329339287,4,73.46449218488792
15,4,1970-01-01 00:00:00.000000008,0,1,0,26.06091935350275,39.13791720732392,6,65.31077465454086
18,4,1970-01-01 00:00:00.000000008,0,1,0,24.733543263214383,50.07417083272745,6,100.23464335202311
21,4,1970-01-01 00:00:00.000000008,0,1,0,20.111715135853203,57.69966064261608,25,79.55601276488231
0,5,1970-01-01 00:00:00.000000008,1,1,0,20.75446902041249,47.19876212248908,18,64.09324642945978
3,5,1970-01-01 00:00:00.000000008,1,1,0,20.360953034916616,47.25224489883232,11,56.918302794394656
6,5,1970-01-01 00:00:00.000000008,1,1,0,26.950852794738392,49.26394710320913,10,80.63039149515158
9,5,1970-01-01 00:00:00.000000008,1,1,0,27.468710802107577,38.93001466182773,1,76.1974861055492
12,5,1970-01-01 00:00:00.000000008,1,1,0,27.51193403166349,34.89834583961741,6,81.11856855155901
15,5,1970-01-01 00:00:00.000000008,1,1,0,27.36733735837083,45.03139117655031,0,82.24473921168084
18,5,1970-01-01 00:00:00.000000008,1,1,0,24.22137953478219,47.36449920699855,6,91.85073825183215
21,5,1970-01-01 00:00:00.000000008,1,1,0,22.757061984173006,50.439679881504176,17,86.02809914815381
0,6,1970-01-01 00:00:00.000000008,1,1,0,20.44615540386553,56.15729504802896,11,65.1501635393562
3,6,1970-01-01 00:00:00.000000008,1,1,0,23.440150689034624,44.50894108006818,15,46.570167644298394
6,6,1970-01-01 00:00:00.000000008,1,1,0,23.187735464341372,52.822029008981154,14,63.9633103844002
9,6,1970-01-01 00:00:00.000000008,1,1,0,27.1503904244248,43.2868655012183,0,84.43422137477577
12,6,1970-01-01 00:00:00.000000008,1,1,0,30.110007423181205,37.08217160293196,14,87.77792903201542
15,6,1970-01-01 00:00:00.000000008,1,1,0,27.3774530075969,51.29523581083994,13,72.906508846698
18,6,1970-01-01 00:00:00.000000008,1,1,0,23.43056914351517,46.13134496060236,10,94.4956098848228
21,6,1970-01-01 00:00:00.000000008,1,1,0,21.483390834415975,47.49410938012246,12,74.92626009578888
0,0,1970-01-01 00:00:00.000000008,0,1,0,19.29456383992034,58.534419045140055,14,47.22075833285458
3,0,1970-01-01 00:00:00.000000008,0,1,0,19.370848563184172,52.13396997601597,19,58.70010236895133
6,0,1970-01-01 00:00:00.000000008,0,1,0,21.982968824627825,53.05653249188899,19,65.28077854989697
9,0,1970-01-01 00:00:00.000000008,0,1,0,26.037176135654292,39.85686380797126,16,78.04068273916494
12,0,1970-01-01 00:00:00.000000008,0,1,0,25.912552724798363,42.196353490528175,14,74.30740713855633
15,0,1970-01-01 00:00:00.000000008,0,1,0,27.92855282569147,46.66699363647595,17,83.47069847499694
18,0,1970-01-01 00:00:00.000000008,0,1,0,23.225831070658245,49.601614687590015,13,75.21343337813181
21,0,1970-01-01 00:00:00.000000008,0,1,0,21.53181315943606,45.528225251689456,15,71.48894513963562
0,1,1970-01-01 00:00:00.000000008,0,1,0,18.930749510054273,57.062827225986915,16,63.3633121689995
3,1,1970-01-01 00:00:00.000000008,0,1,0,21.015417760689537,43.20447241650755,23,55.49165919842573
6,1,1970-01-01 00:00:00.000000008,0,1,0,24.88711751342147,50.302035311292414,15,67.09206568211457
9,1,1970-01-01 00:00:00.000000008,0,1,0,25.125115008031113,55.012371323271154,5,60.94603304688597
12,1,1970-01-01 00:00:00.000000008,0,1,0,23.876590664925175,47.52880988940964,6,60.51882483730232
15,1,1970-01-01 00:00:00.000000008,0,1,0,27.851722404180418,50.37780600624549,4,78.51897105201537
18,1,1970-01-01 00:00:00.000000008,0,1,0,23.40617546278586,45.12575517921133,9,82.9095068679673
21,1,1970-01-01 00:00:00.000000008,0,1,0,22.93417636477829,44.69125670483994,18,92.41839921975952
0,2,1970-01-01 00:00:00.000000008,0,1,0,20.22471021485627,52.065296752223205,6,56.650644465738374
3,2,1970-01-01 00:00:00.000000008,0,1,0,18.70882907063124,50.37119424067444,20,60.80491660404072
6,2,1970-01-01 00:00:00.000000008,0,1,0,23.214026867550853,54.73258466841547,17,76.13662913012814
9,2,1970-01-01 00:00:00.000000008,0,1,0,25.78093387131598,51.80753936076572,3,67.48802363690187
12,2,1970-01-01 00:00:00.000000008,0,1,0,28.76247390431332,48.26706794903889,0,80.62313447568084
15,2,1970-01-01 00:00:00.000000008,0,1,0,27.792353336497097,45.97501955682024,4,77.77313801827556
18,2,1970-01-01 00:00:00.000000008,0,1,0,24.85978142407771,42.10608789667159,12,89.5052750897255
21,2,1970-01-01 00:00:00.000000008,0,1,0,20.831564165445073,51.02050097386735,21,90.86432432850228
0,3,1970-01-01 00:00:00.000000008,0,1,0,16.74434473079978,54.66690864467495,8,61.91705604160541
3,3,1970-01-01 00:00:00.000000008,0,1,0,18.94661577385284,68.63051324435617,15,49.13313122286499
6,3,1970-01-01 00:00:00.000000008,0,1,0,24.154879616225983,50.35133299027021,18,70.9218313966373
9,3,1970-01-01 00:00:00.000000008,0,1,0,25.69471058308124,37.85576220922035,5,73.39173344609789
12,3,1970-01-01 00:00:00.000000008,0,1,0,28.2749866712798,33.59219777388479,11,93.4079893266063
15,3,1970-01-01 00:00:00.000000008,0,1,0,23.591824411352516,48.92589108329931,12,65.7310604829834
18,3,1970-01-01 00:00:00.000000008,0,1,0,23.010922547691,44.9429353230702,18,83.67640062921093
21,3,1970-01-01 00:00:00.000000008,0,1,0,19.618609796694752,52.82880628215579,13,76.72464838634316
0,4,1970-01-01 00:00:00.000000008,0,1,0,17.19365968929074,56.39913977739417,25,62.694165811448606
3,4,1970-01-01 00:00:00.000000008,0,1,0,21.809971957297403,56.54373111215089,20,44.55041742451408
6,4,1970-01-01 00:00:00.000000008,0,1,0,22.19280859588535,44.48312574170972,16,54.1167415809637
9,4,1970-01-01 00:00:00.000000008,0,1,0,25.03725048738147,42.070686915259486,16,68.29895842186485
12,4,1970-01-01 00:00:00.000000008,0,1,0,24.312412413474625,40.827030084600544,10,67.72434932915033
15,4,1970-01-01 00:00:00.000000008,0,1,0,27.773935667071573,43.09124548109875,6,87.53176258767022
18,4,1970-01-01 00:00:00.000000008,0,1,0,24.040148310723275,39.11141186773763,22,93.36457669771129
21,4,1970-01-01 00:00:00.000000008,0,1,0,20.62752689721964,50.306085278803955,24,83.07987183230699
0,5,1970-01-01 00:00:00.000000008,1,1,0,19.37271407909592,52.35129082346735,21,62.59219097210992
3,5,1970-01-01 00:00:00.000000008,1,1,0,17.441058073919322,62.56866477334788,19,55.4852190387505
6,5,1970-01-01 00:00:00.000000008,1,1,0,23.762466958363444,50.69085339173274,15,78.94495261213012
9,5,1970-01-01 00:00:00.000000008,1,1,0,25.949475354507253,48.935825885452104,5,67.55897495752878
12,5,1970-01-01 00:00:00.000000008,1,1,0,27.44022132614616,46.95614819211046,5,85.62135616480585
15,5,1970-01-01 00:00:00.000000008,1,1,0,26.422195632422948,40.153317303955546,15,71.1544920426495
18,5,1970-01-01 00:00:00.000000008,1,1,0,23.215413064816595,45.88236613923684,11,80.26130469108264
21,5,1970-01-01 00:00:00.000000008,1,1,0,19.572563896998773,59.50492442678159,16,82.0470744650519
0,6,1970-01-01 00:00:00.000000008,1,1,0,17.891789324631922,45.70851476010757,21,63.909078447238144
